Male,Date,Clipped File Name,Timestamp Start,Timestamp End,Number of Motifs,Any motifs after .5 gap,Other notes
T237,3/1/2022,T237_March_01_2022_1,30m 9s,30m 17s,8,No,
T237,3/1/2022,T237_March_01_2022_2,30m 18s,30m 20s,2,No,
T237,3/1/2022,T237_March_01_2022_3,30m 23s,30m 26s,2,No,
T237,3/1/2022,T237_March_01_2022_4,30m 27s,30m 31s,4,Yes,"There is a 4th motif after a >1 sec pause, questionable intro notes"
T237,3/1/2022,T237_March_01_2022_5,30m 34s,30m 36s,2,No,
T237,3/1/2022,T237_March_01_2022_6,30m 39s,30m 41s,2,No,
T237,3/1/2022,T237_March_01_2022_7,31m 21s,31m 26s,5,No,
T237,3/1/2022,T237_March_01_2022_8,31m 47s,31m 50s,3,No,
T237,3/1/2022,T237_March_01_2022_9,32m 33s,32m 38s,4,No,
T237,3/1/2022,T237_March_01_2022_10,32m 41s,32m 44s,3,No,
T237,3/1/2022,T237_March_01_2022_11,34m 14s,34m 18s,4,No,
T237,3/1/2022,T237_March_01_2022_12,34m 37s,34m 39s,2,No,
T237,3/1/2022,T237_March_01_2022_13,34m 40s,34m 42s,3,No,
T237,3/1/2022,T237_March_01_2022_14,34m 43s,34m 45s,2,No,
T237,3/1/2022,T237_March_01_2022_15,34m 51s,34m 54s,2,No,beep between motifs
T237,3/1/2022,T237_March_01_2022_16,37m 13s,37m 16s,5,No,
T237,3/1/2022,T237_March_01_2022_17,39m 15s,39m 19s,4,No,
T237,3/1/2022,T237_March_01_2022_18,39m 21s,39m 23s,2,No,
T237,3/1/2022,T237_March_01_2022_19,39m 28s,39m 31s,3,No,
T237,3/1/2022,T237_March_01_2022_20,40m 46s,40m 50s,4,No,
T237,3/1/2022,T237_March_01_2022_21,40m 58s,41m 1s,3,Yes,"There is a 4th motif aftera .59 sec pause, between between 1st and 2nd motifs"
T237,3/1/2022,T237_March_01_2022_22,50m 26s,50m 29s,4,Yes,There is a 4th motif after a .79 pause
T237,3/1/2022,T237_March_01_2022_23,51m 36s,51m 40s,4,No,
T237,3/1/2022,T237_March_01_2022_24,51m 42s,51m 44s,3,No,incomplete motifs (1st)
T237,3/1/2022,T237_March_01_2022_25,51m 45s,51m 46s,2,No,beep between motifs
T237,3/1/2022,T237_March_01_2022_26,54m 45s,54m 47s,2,No,
T237,3/1/2022,T237_March_01_2022_27,55m 31s,55m 33s,2,No,
T237,3/1/2022,T237_March_01_2022_28,55m 34s,55m 37s,3,No,
T237,3/1/2022,T237_March_01_2022_29,55m 40s,55m 42s,2,No,
T237,3/1/2022,T237_March_01_2022_30,55m 46s,55m 56s,10,No,some beeps between motifs
T237,3/1/2022,T237_March_01_2022_31,55m 57s,55m 59s,2,No,questionable intro notes
T237,3/1/2022,T237_March_01_2022_32,57m 55s,57m 57s,2,No,
T237,3/1/2022,T237_March_01_2022_33,58m 47s,58m 49s,2,No,beep between motifs
T237,3/1/2022,T237_March_01_2022_34,58m 53s,58m 56s,3,No,beep between 2nd and 3rd motif
T237,3/1/2022,T237_March_01_2022_35,59m 35s,59m 41s,6,No,beep between4th and 5th motif
T237,3/1/2022,T237_March_01_2022_36,59m 42s,59m 44s,2,No,"questionable intro notes, beep between motifs"
T237_misc_motifs,3/1/2022,NA,NA,NA,5,NA,
T231,2/15/2022,NA,NA,NA,0,NA,"did not sing during 30 min trial, sang before only"
T244,4/27/2022,T244_April_27_2022_1,30m 9s,30m 12s,4,No,
T244,4/27/2022,T244_April_27_2022_2,30m 17s,30m 21s,5,Yes,There are 2 additional motifs after a .74 sec pause
T244,4/27/2022,T244_April_27_2022_3,30m 40s,30m 46s,7,No,
T244,4/27/2022,T244_April_27_2022_4,31m 54s,31m 57s,4,No,
T244,4/27/2022,T244_April_27_2022_5,32m 59s,33m 3s,4,No,
T244,4/27/2022,T244_April_27_2022_6,34m 23s,34m 26s,4,No,
T244,4/27/2022,T244_April_27_2022_7,36m 45s,36m 49s,4,No,
T244,4/27/2022,T244_April_27_2022_8,44m 4s,44m 8s,4,No,loud noise during 2nd mtoif
T244,4/27/2022,T244_April_27_2022_9,53m 13s,53m 16s,3,No,
T244,4/27/2022,T244_April_27_2022_10,53m 17s,53m 19s,2,No,questionable intro notes
T244,4/27/2022,T244_April_27_2022_11,55m 43s,55m 47s,5,No,
T244,4/27/2022,T244_April_27_2022_12,55m 49s,55m 51s,3,No,
T244_misc_motifs,4/27/2022,NA,NA,NA,2,NA,
T243,1/30/2022,T243_January_30_2022_1,30m 1s,30m 4s,4,No,
T243,1/30/2022,T243_January_30_2022_2,30m 5s,30m 7s,2,No,
T243,1/30/2022,T243_January_30_2022_3,30m 56s,30m 59s,3,Yes,There is a 4th motif after a >1 sec pause
T243,1/30/2022,T243_January_30_2022_4,31m 3s,31m 6s,2,No,
T243,1/30/2022,T243_January_30_2022_5,31m 7s,31m 9s,2,Yes,There is a 3rd motif after a .65 sec pause
T243,1/30/2022,T243_January_30_2022_6,31m 12s,31m 14s,2,No,
T243,1/30/2022,T243_January_30_2022_7,31m 57s,32m 1s,4,No,
T243,1/30/2022,T243_January_30_2022_8,36m 53s,36m 55s,2,No,
T243,1/30/2022,T243_January_30_2022_9,41m 2s,41m 5s,2,No,
T243,1/30/2022,T243_January_30_2022_10,44m 25s,44m 30s,5,No,
T243,1/30/2022,T243_January_30_2022_11,44m 31s,44m 34s,3,No,
T243,1/30/2022,T243_January_30_2022_12,45m 25s,45m 34s,10,No,
T243,1/30/2022,T243_January_30_2022_13,45m 56s,46m 2s,7,No,
T243,1/30/2022,T243_January_30_2022_14,46m 25s,46m 28s,4,No,
T243,1/30/2022,T243_January_30_2022_15,47m 21s,47m 25s,6,No,
T243,1/30/2022,T243_January_30_2022_16,48m 24s,48m 26s,3,No,
T243,1/30/2022,T243_January_30_2022_17,50m 3s,50m 9s,6,No,
T243,1/30/2022,T243_January_30_2022_18,50m 10s,50m 16s,8,No,
T243,1/30/2022,T243_January_30_2022_19,50m 17s,50m 20s,3,No,
T243,1/30/2022,T243_January_30_2022_20,50m 47s,50m 59s,13,No,
T243,1/30/2022,T243_January_30_2022_21,51m 19s,51m 25s,8,No,
T243,1/30/2022,T243_January_30_2022_22,52m 4s,52m 8s,5,No,
T243,1/30/2022,T243_January_30_2022_23,52m 19s,52m 23s,5,Yes,There are 2 additional motifs after a .87 sec pause
T243,1/30/2022,T243_January_30_2022_24,52m 29s,52m 31s,2,Yes,There is a 3rd motif after a .55 sec pause
T243,1/30/2022,T243_January_30_2022_25,53m 26s,53m 33s,5,No,
T243,1/30/2022,T243_January_30_2022_26,53m 32s,53m 34s,3,No,
T243,1/30/2022,T243_January_30_2022_27,54m 8s,54m 13s,5,No,
T243,1/30/2022,T243_January_30_2022_28,54m 14s,54m 17s,2,No,
T243,1/30/2022,T243_January_30_2022_29,54m 29s,54m 34s,5,No,
T243,1/30/2022,T243_January_30_2022_30,55m 4s,55m 8s,5,No,
T243,1/30/2022,T243_January_30_2022_31,55m 9s,55m 11s,2,No,
T243,1/30/2022,T243_January_30_2022_32,55m 37s,55m 42s,5,No,
T243,1/30/2022,T243_January_30_2022_33,55m 43s,55m 45s,2,No,
T243,1/30/2022,T243_January_30_2022_34,56m 10s,56m 16s,6,No,
T243,1/30/2022,T243_January_30_2022_35,56m 36s,56m 39s,2,No,
T243,1/30/2022,T243_January_30_2022_36,58m 34s,58m 40s,7,No,
T243,1/30/2022,T243_January_30_2022_37,59m 19s,59m 24s,5,No,
T243_misc_motifs,1/30/2022,NA,NA,NA,7,NA,
T230,3/3/2022,NA,NA,NA,0,NA,Did not sing
T229,5/9/2022,T229_May_09_2022_1,30m 54s,30m 57s,3,No,
T229,5/9/2022,T229_May_09_2022_2,30m 58s,31m 1s,3,No,
T229,5/9/2022,T229_May_09_2022_3,31m 2s,31m 4s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_4,31m 22s,31m 29s,7,Yes,There are 2 additional motifs after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_5,31m 45s,31m 47s,2,No,
T229,5/9/2022,T229_May_09_2022_6,32m 14s,32m 19s,5,No,
T229,5/9/2022,T229_May_09_2022_7,32m 23s,32m 27s,4,Yes,There is a 5th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_8,32m 28s,32m 43s,5,No,
T229,5/9/2022,T229_May_09_2022_9,32m 44s,32m47s,2,No,
T229,5/9/2022,T229_May_09_2022_10,32m 56s,32m 59s,2,Yes,There is a 3rd motif after a .92 sec pause
T229,5/9/2022,T229_May_09_2022_11,33m 5s,33m 9s,3,Yes,There is a 4 motif after a .62 sec pause
T229,5/9/2022,T229_May_09_2022_12,33m 12s,33m 14s,2,Yes,There is a 3rd motif after a .57 sec pause
T229,5/9/2022,T229_May_09_2022_13,33m 46s,33m 49s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_14,33m 52s,33m 56s,4,No,
T229,5/9/2022,T229_May_09_2022_15,34m 2s,34m 6s,3,No,
T229,5/9/2022,T229_May_09_2022_16,34m 22s,34m 25s,2,No,
T229,5/9/2022,T229_May_09_2022_17,34m 25s,34m 29s,3,Yes,There is a 4th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_18,34m 52s,34m 58s,6,No,
T229,5/9/2022,T229_May_09_2022_19,34m 59s,35m 1s,2,Yes,There is a 3rd motif after a .62 sec pause
T229,5/9/2022,T229_May_09_2022_20,35m 6s,35m 8s,2,Yes,There are 2 additional motifs after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_21,35m 17s,35m 19s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_22,35m 29s,35m 31s,2,No,
T229,5/9/2022,T229_May_09_2022_23,35m 32s,35m 34s,2,No,
T229,5/9/2022,T229_May_09_2022_24,36m 20s,36m 25s,4,Yes,There is a 5th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_25,36m 29s,36m 35s,5,No,
T229,5/9/2022,T229_May_09_2022_26,36m 55s,36m 57s,2,No,
T229,5/9/2022,T229_May_09_2022_27,36m 59s,37m 3s,4,Yes,There are 2 additional motifs after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_28,37m 11s,37m 13s,2,No,
T229,5/9/2022,T229_May_09_2022_29,38m 10s,38m 12s,2,No,
T229,5/9/2022,T229_May_09_2022_30,40m 23s,40m 25s,2,Yes,There is a 3rd motif after a .65 sec pause
T229,5/9/2022,T229_May_09_2022_31,41m 57s,42m 4s,5,No,
T229,5/9/2022,T229_May_09_2022_32,42m 4s,42m 7s,2,Yes,There is a 3rd motif after a .53 sec pause
T229,5/9/2022,T229_May_09_2022_33,42m 21s,42m 23s,2,No,
T229,5/9/2022,T229_May_09_2022_34,42m 49s,42m 54s,5,No,
T229,5/9/2022,T229_May_09_2022_35,43m 3s,43m 6s,2,No,
T229,5/9/2022,T229_May_09_2022_36,43m 35s,43m 38s,3,No,
T229,5/9/2022,T229_May_09_2022_37,44m 7s,44m 12s,4,Yes,There is a 5th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_38,44m 32s,44m 37s,4,No,
T229,5/9/2022,T229_May_09_2022_39,44m 52s,44m 56s,3,No,
T229,5/9/2022,T229_May_09_2022_40,44m 59s,45m 1s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_41,45m 6s,45m 8s,2,No,
T229,5/9/2022,T229_May_09_2022_42,45m 31s,45m 36s,5,No,
T229,5/9/2022,T229_May_09_2022_43,45m 39s,45m 41s,2,No,
T229,5/9/2022,T229_May_09_2022_44,46m 34s,46m 38s,3,No,
T229,5/9/2022,T229_May_09_2022_45,46m 42s,46m 44s,2,No,
T229,5/9/2022,T229_May_09_2022_46,47m 40s,47m 43s,3,No,
T229,5/9/2022,T229_May_09_2022_47,47m 44s,47m 47s,3,No,
T229,5/9/2022,T229_May_09_2022_48,47m 50s,47m 55s,4,No,
T229,5/9/2022,T229_May_09_2022_49,47m 58s,48m 1s,3,Yes,There is a 4th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_50,48m 14s,48m 18s,3,No,
T229,5/9/2022,T229_May_09_2022_51,48m 19s,48m 21s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_52,48m 38s,48m 41s,3,Yes,There is a 4th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_53,50m 28s,50m 33s,4,No,
T229,5/9/2022,T229_May_09_2022_54,50m 34s,50m 36s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_55,51m 58s,52m 2s,4,No,
T229,5/9/2022,T229_May_09_2022_56,52m 11s,52m 14s,2,No,
T229,5/9/2022,T229_May_09_2022_57,52m 14s,52m 17s,3,Yes,There is a 4th motif after a .73 sec pause
T229,5/9/2022,T229_May_09_2022_58,53m 21s,52m 23s,2,No,
T229,5/9/2022,T229_May_09_2022_59,52m 30s,52m 34s,3,Yes,There is a 4th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_60,52m 44s,52m 47s,2,No,
T229,5/9/2022,T229_May_09_2022_61,52m 56s,53m 0s,3,No,
T229,5/9/2022,T229_May_09_2022_62,53m 2s,53m 5s,3,No,
T229,5/9/2022,T229_May_09_2022_63,53m 14s,53m 18s,4,No,
T229,5/9/2022,T229_May_09_2022_64,53m 54s,54m 2s,6,No,
T229,5/9/2022,T229_May_09_2022_65,54m 9s,54m 14s,4,No,
T229,5/9/2022,T229_May_09_2022_66,53m 31s,54m 34s,4,No,
T229,5/9/2022,T229_May_09_2022_67,54m 35s,54m 40s,4,No,
T229,5/9/2022,T229_May_09_2022_68,54m 47s,54m 49s,2,No,
T229,5/9/2022,T229_May_09_2022_69,54m 50s,54m 52s,2,No,
T229,5/9/2022,T229_May_09_2022_70,55m 4s,55m 11s,6,Yes,There is a 7th motif after a >1 sec pause
T229,5/9/2022,T229_May_09_2022_71,55m 57s,56m 1s,3,No,
T229,5/9/2022,T229_May_09_2022_72,56m 2s,56m 4s,2,No,
T229,5/9/2022,T229_May_09_2022_73,56m 6s,56m 9s,2,No,
T229,5/9/2022,T229_May_09_2022_74,56m 10s,56m 13s,2,No,
T229,5/9/2022,T229_May_09_2022_75,56m 39s,56m 41s,2,No,
T229,5/9/2022,T229_May_09_2022_76,56m 43s,56m 46s,3,No,
T229,5/9/2022,T229_May_09_2022_77,57m 9s,57m 14s,5,No,
T229,5/9/2022,T229_May_09_2022_78,57m 15s,57m 17s,2,No,
T229,5/9/2022,T229_May_09_2022_79,57m 28s,57m 31s,2,No,
T229,5/9/2022,T229_May_09_2022_80,57m 57s,58m 6s,7,No,
T229,5/9/2022,T229_May_09_2022_81,58m 18s,58m 20s,2,No,
T229,5/9/2022,T229_May_09_2022_82,58m 21s,58m 23s,2,No,
T229,5/9/2022,T229_May_09_2022_83,58m 23s,58m 25s,2,Yes,There is a 3rd motif after a .97 sec pause
T229,5/9/2022,T229_May_09_2022_84,58m 30s,58m 34s,4,Yes ,There are 2 additional motifs after a .53 sec pause
T229,5/9/2022,T229_May_09_2022_85,59m 1s,59m 6s,4,Yes,There are 3 additional motifs after a .63 sec pause
T229_misc_motifs,5/9/2022,NA,NA,NA,48,NA,
T231,2/13/2022,T231_February_13_2022_1,30m 28s,30m 31s,3,No,
T231,2/13/2022,T231_February_13_2022_2,30m 32s,30m 36s,5,No,
T231,2/13/2022,T231_February_13_2022_3,41m 49s,41m 53s,6,No,
T231,2/13/2022,T231_February_13_2022_4,41m 54s,42m 56s,2,No,
T231,2/13/2022,T231_February_13_2022_5,42m 10s,42m 11s,2,No,
T231,2/13/2022,T231_February_13_2022_6,42m 12s,42m 14s,2,No,
T231,2/13/2022,T231_February_13_2022_7,42m 14s,42m 15s,2,No,
T231,2/13/2022,T231_February_13_2022_8,43m 23s,43m 28s,6,Yes,There is a 7th motif after a .63 sec pause
T231,2/13/2022,T231_February_13_2022_9,45m 21s,45m 23s,3,No,
T231,2/13/2022,T231_February_13_2022_10,45m 28s,45m 32s,5,Yes,There is a 6th motif after a .52 sec pause
T231,2/13/2022,T231_February_13_2022_11,45m 33s,45m 35s,2,No,
T231,2/13/2022,T231_February_13_2022_12,46m 1s,46m 6s,5,No,
T231,2/13/2022,T231_February_13_2022_13,50m 37s,50m 44s,8,No,
T231,2/13/2022,T231_February_13_2022_14,50m 45s,50m 46s,2,No,
T231,2/13/2022,T231_February_13_2022_15,50m 47s,50m 49s,2,No,
T231_misc_motifs,2/13/2022,NA,NA,NA,2,NA,
T247,6/10/2022,T247_June_10_2022_1,2h 0m 38s,2h 0m 46s,10,No,
T247,6/10/2022,T247_June_10_2022_2,2h 0m 51s,2h 0m 57s,6,No,
T247,6/10/2022,T247_June_10_2022_3,2h 2m 25s,2h 2m 29s,4,No,
T247,6/10/2022,T247_June_10_2022_4,2h 2m 30s,2h 2m 34s,4,No,
T247,6/10/2022,T247_June_10_2022_5,2h 4m 51s,2h 5m 1s,11,No,
T247,6/10/2022,T247_June_10_2022_6,2h 5m 2s,2h 5m 7s,5,No,
T247,6/10/2022,T247_June_10_2022_7,2h 12m 38s,2h 12m 42s,5,No,
T247,6/10/2022,T247_June_10_2022_8,2h 12m 43s,2h 12m 44s,2,No,
T247,6/10/2022,T247_June_10_2022_9,2h 14m 47s,2h 14m 52s,6,No,
T247,6/10/2022,T247_June_10_2022_10,2h 16m 23s,2h 16m 25s,2,No,
T247,6/10/2022,T247_June_10_2022_11,2h 16m 25s,2h 16m 29s,4,No,
T247,6/10/2022,T247_June_10_2022_12,2h 17m 34s,2h 17m 40s,7,No,
T247,6/10/2022,T247_June_10_2022_13,2h 19m 1s,2h 19m 3s,2,No,
T247,6/10/2022,T247_June_10_2022_14,2h 19m 4s,2h 19m 5s,2,Yes,There is a 3rd motif after a .82 sec pause
T247,6/10/2022,T247_June_10_2022_15,2h 15m 51s,2h 25m 53s,2,No,
T247,6/10/2022,T247_June_10_2022_16,2h 25m 54s,2h 25m 56s,2,No,
T247_misc_motifs,6/10/2022,NA,NA,NA,12,NA,
T234,2/5/2022,T234_February_05_2022_1,32m 46s,32m 50s,3,No,
T234,2/5/2022,T234_February_05_2022_2,32m 51s,32m 55s,3,No,
T234,2/5/2022,T234_February_05_2022_3,32m 56s,32m 58s,2,No,
T234,2/5/2022,T234_February_05_2022_4,52m 19s,52m 25s,4,No,
T234,2/5/2022,T234_February_05_2022_5,57m 26s,57m 29s,2,No,
T234,2/5/2022,T234_February_05_2022_6,57m 30s,57m 32s,2,No,
T234,2/5/2022,T234_February_05_2022_7,57m 38s,57m 40s,2,No,
T234,2/5/2022,T234_February_05_2022_8,58m 13s,58m 17s,3,Yes,There is a 4th motif after a .71 sec pause
T234,2/5/2022,T234_February_05_2022_9,58m 32s,58m 36s,3,No,
T234,2/5/2022,T234_February_05_2022_10,58m 37s,58m 39s,2,No,
T234,2/5/2022,T234_February_05_2022_11,58m 41s,58m 44s,2,No,
T234_misc_motifs,2/5/2022,NA,NA,NA,2,NA,
T259,7/20/2022,T259_July_20_2022_1,2h 6m 43s,2h 6m 46s,3,No,
T259,7/20/2022,T259_July_20_2022_2,2h 7m 18s,2h 7m 20s,2,No,
T259,7/20/2022,T259_July_20_2022_3,2h 7m 27s,2h 7m 30s,2,No,
T259,7/20/2022,T259_July_20_2022_4,2h 8m 36s,2h 8m 38s,2,Yes,There is a 3rd motif after a >1 sec pause
T259,7/20/2022,T259_July_20_2022_5,2h 9m 4s,2h 9m 7s,2,No,
T259_misc_motifs,7/20/2022,NA,NA,NA,7,NA,
T235,6/24/2022,T235_June_24_2022_1,2h 3m 43s,2h 3m 46s,2,Yes,"There is a .53 sec gap between motifs, 3rd motif after >1 sec pause"
T235,6/24/2022,T235_June_24_2022_2,2h 12m 3s,2h 12m 5s,2,Yes,There is a 3rd motif after a >1 sec pause
T235,6/24/2022,T235_June_24_2022_3,2h 12m 50s,2h 12m 56s,7,No,
T235,6/24/2022,T235_June_24_2022_4,2h 13m 10s,2h 13m 12s,2,Yes,There is a 3rd motif after a .57 sec pause
T235,6/24/2022,T235_June_24_2022_5,2h 13m 25s,2h 13m 27s,2,Yes,There is a 3rd motif after a .64 sec pause
T235,6/24/2022,T235_June_24_2022_6,2h 13m 55s,2h 13m 56s,2,No,
T235,6/24/2022,T235_June_24_2022_7,2h 14m 31s,2h 14m 33s,2,No,
T235,6/24/2022,T235_June_24_2022_8,2h 17m 12s,2h 17m 17s,5,No,
T235,6/24/2022,T235_June_24_2022_9,2h 17m 25s,2h 17m 27s,2,No,
T235,6/24/2022,T235_June_24_2022_10,2h 18m 20s,2h 18m 22s,2,No,
T235,6/24/2022,T235_June_24_2022_11,2h 19m 58s,2h 20m 4s,8,No,
T235,6/24/2022,T235_June_24_2022_12,2h 20m 26s,2h 20m 28s,2,Yes,There is a 3rd motif after a .78 sec pause
T235,6/24/2022,T235_June_24_2022_13,2h 20m 38s,2h 20m 40s,2,No,
T235,6/24/2022,T235_June_24_2022_14,2h 21m 21s,2h 21m 22s,2,No,
T235,6/24/2022,T235_June_24_2022_15,2h 21m 46s,2h 21m 48s,2,No,
T235,6/24/2022,T235_June_24_2022_16,2h 22m 1s ,2h 22m 2s,2,No,
T235,6/24/2022,T235_June_24_2022_17,2h 22m 12s,2h 22m 15s,4,No,
T235,6/24/2022,T235_June_24_2022_18,2h 22m 51s,2h 22m 53s,2,No,
T235,6/24/2022,T235_June_24_2022_19,2h 23m 47s,2h 23m 48s,2,No,
T235,6/24/2022,T235_June_24_2022_20,2h 23m 56s,2h 23m 57s,2,Yes,There are 2 additional motifs after a .79 sec pause
T235,6/24/2022,T235_June_24_2022_21,2h 25m 9s,2h 25m 10s,2,No,
T235,6/24/2022,T235_June_24_2022_22,2h 25m 12s,2h 25m 13s,2,No,
T235,6/24/2022,T235_June_24_2022_23,2h 26m 47s,2h 26m 49s,2,No,
T235_misc_motifs,6/24/2022,NA,NA,NA,15,NA,
T243,4/13/2022,T243_April_13_2022_1,32m 24s,32m 40s,6,No,
T243,4/13/2022,T243_April_13_2022_2,32m 41s,32m 45s,4,No,
T243,4/13/2022,T243_April_13_2022_3,33m 56s,34m 1s,5,No,
T243,4/13/2022,T243_April_13_2022_4,34m 2s,34m 10s,9,Yes,There is a 10th motif after a .67 sec pause
T243,4/13/2022,T243_April_13_2022_5,34m 13s,34m 15s,2,No,
T243,4/13/2022,T243_April_13_2022_6,34m 17s,34m 19s,2,No,
T243,4/13/2022,T243_April_13_2022_7,34m 40s,34m 48s,9,No,
T243,4/13/2022,T243_April_13_2022_8,34m 54s,34m 58s,5,No,
T243,4/13/2022,T243_April_13_2022_9,34m 59s,35m 3s,5,No,
T243,4/13/2022,T243_April_13_2022_10,35m 4s,35m 5s,2,No,
T243,4/13/2022,T243_April_13_2022_11,35m 29s,35m 40s,12,Yes,There are 2 additional motifs after a >1 sec pause
T243,4/13/2022,T243_April_13_2022_12,36m 17s,36m 19s,2,Yes,There is a 3rd motif after a .74 sec pause
T243,4/13/2022,T243_April_13_2022_13,36m 21s,36m 25s,4,Yes,There is a 5th motif after a .6 sec pause
T243,4/13/2022,T243_April_13_2022_14,36m 28s,36m 30s,2,No,
T243,4/13/2022,T243_April_13_2022_15,36m 30s,36m 32s,2,Yes,There is a 3rd motif after a .72 pause
T243,4/13/2022,T243_April_13_2022_16,37m 17s,37m 23s,6,No,
T243,4/13/2022,T243_April_13_2022_17,38m 25s,38m 34s,9,No,
T243,4/13/2022,T243_April_13_2022_18,38m 35s,38m 38s,4,No,
T243,4/13/2022,T243_April_13_2022_19,38m 40s,38m 42s,3,Yes,There is a 4th motif after a >1 sec pause
T243,4/13/2022,T243_April_13_2022_20,39m 12s,39m 19s,8,No,
T243,4/13/2022,T243_April_13_2022_21,39m 20s,39m 24s,4,No,
T243,4/13/2022,T243_April_13_2022_22,39m 26s,39m 29s,3,No,
T243,4/13/2022,T243_April_13_2022_23,39m 47s,39m 49s,3,No,
T243,4/13/2022,T243_April_13_2022_24,40m 35s,40m 44s,10,No,
T243,4/13/2022,T243_April_13_2022_25,45m 59s,46m 6s,9,No,
T243,4/13/2022,T243_April_13_2022_26,46m 7s,46m 12s,5,No,
T243,4/13/2022,T243_April_13_2022_27,47m 12s,47m 23s,12,No,
T243,4/13/2022,T243_April_13_2022_28,48m 50s,48m 59s,10,No,
T243,4/13/2022,T243_April_13_2022_29,49m 2s,49m 4s,2,No,
T243,4/13/2022,T243_April_13_2022_30,49m 4s,49m 6s,2,No,
T243,4/13/2022,T243_April_13_2022_31,49m 37s,49m 44s,8,No,
T243,4/13/2022,T243_April_13_2022_32,49m 58s,50m 0s,3,No,
T243,4/13/2022,T243_April_13_2022_33,50m 6s,50m 9s,4,No,
T243,4/13/2022,T243_April_13_2022_34,51m 22s,51m 25s,3,Yes,There is a 4th motif after a >1 sec pause
T243,4/13/2022,T243_April_13_2022_35,51m 28s,52m 36s,9,No,
T243,4/13/2022,T243_April_13_2022_36,51m 37s,51m 41s,4,No,
T243,4/13/2022,T243_April_13_2022_37,51m 42s,51m 45s,3,No,
T243,4/13/2022,T243_April_13_2022_38,52m 58s,53m 7s,10,No,
T243,4/13/2022,T243_April_13_2022_39,53m 9s,53m 11s,3,No,
T243,4/13/2022,T243_April_13_2022_40,54m 6s,54m 12s,6,No,
T243,4/13/2022,T243_April_13_2022_41,54m 12s,54m 16s,5,No,
T243,4/13/2022,T243_April_13_2022_42,55m 31s,55m 38s,8,No,
T243,4/13/2022,T243_April_13_2022_43,55m 41s,55m 43s,2,No,
T243,4/13/2022,T243_April_13_2022_44,55m 44s,55m 47s,4,No,
T243,4/13/2022,T243_April_13_2022_45,56m 33s,56m 36s,3,No,
T243,4/13/2022,T243_April_13_2022_46,56m 52s,56m 54s,2,No,
T243,4/13/2022,T243_April_13_2022_47,56m 55s,56m 57s,3,No,
T243,4/13/2022,T243_April_13_2022_48,56m 58s,57m 0s,2,No,
T243,4/13/2022,T243_April_13_2022_49,57m 42s,57m 48s,7,No,
T243,4/13/2022,T243_April_13_2022_50,57m 48s,57m 51s,3,No,
T243,4/13/2022,T243_April_13_2022_51,57m 52s,57m 55s,4,No,
T243,4/13/2022,T243_April_13_2022_52,58m 22s,58m 27s,6,No,
T243,4/13/2022,T243_April_13_2022_53,58m 29s,58m 31s,2,No,
T243,4/13/2022,T243_April_13_2022_54,58m 32s,58m 33s,2,No,
T243_misc_motifs,4/13/2022,NA,NA,NA,13,NA,
T258,7/14/2022,T258_July_14_2022_1,1h 59m 16s,1h 59m 19s,2,No,
T258,7/14/2022,T258_July_14_2022_2,1h 59m 19s,1h 59m 22s,2,No,
T258,7/14/2022,T258_July_14_2022_3,2h 0m 8s,2h 0m 13s,4,No,
T258,7/14/2022,T258_July_14_2022_4,2h 1m 26s,2h 1m 29s,2,No,
T258,7/14/2022,T258_July_14_2022_5,2h 1m 42s,2h 1m 45s,2,No,
T258,7/14/2022,T258_July_14_2022_6,2h 6m 30s,2h 6m 32s,2,No,
T258,7/14/2022,T258_July_14_2022_7,2h 13m 50s,2h 13m 52s,2,No,
T258,7/14/2022,T258_July_14_2022_8,2h 13m 57s,2h 14m 0s,2,No,
T258,7/14/2022,T258_July_14_2022_9,2h 15m 45s,2h 15m 48s,2,Yes,There is a 3rd motif after a .97 sec pause
T258,7/14/2022,T258_July_14_2022_10,2h 17m 27s,2h 17m 32s,4,No,
T258,7/14/2022,T258_July_14_2022_11,2h 19m 24s,2h 19m 28s,5,No,
T258,7/14/2022,T258_July_14_2022_12,2h 19m 29s,2h 19m 31s,2,No,
T258,7/14/2022,T258_July_14_2022_13,2h 26m 37s,2h 26m 40s,2,Yes,There are 2 additional motifs after a .57 sec pause
